genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZC2HC1B	0.0712705604367293	-0.989744024889002	4.23332681957863	-0.233798160895954	0.815141677405158	NA
ZC2HC1C	0.155251104726524	-1.51158818617129	3.65101287211562	-0.41401885972957	0.678860294862078	NA
ZC3H10	0.0889725950682307	-0.133476842485576	4.21779324690804	-0.0316461321529747	0.974754253658244	NA
ZC3H11A	5.93645622643201	-0.00562825155673616	0.497909438738721	-0.0113037655421704	0.99098109206071	0.99766787405842
ZC3H12A	0	NA	NA	NA	NA	NA
ZC3H12B	22.8618873848646	0.231909295455212	0.674127718360415	0.34401388511253	0.730835843889701	0.967385765040542
ZC3H12C	3.69471496468797	-0.122627323296231	0.536234032790299	-0.228682470335086	0.819115720430399	0.977884325826403
ZC3H13	6.72509256222551	-0.656449407931806	0.538214893150704	-1.21967900978912	0.222586581719285	0.775475412140844
ZC3H14	5.37575394354825	0.159776539726146	0.522206268147977	0.305964423393077	0.759631733603464	0.967385765040542
ZC3H15	2.4514986361443	-0.29263313225739	0.83667866738924	-0.349755699127023	0.726522048574221	NA
ZC3H18	1.36899611891181	0.862702758424249	0.928432846597447	0.929203185330971	0.352783796980033	NA
ZC3H3	1.67833515721143	0.216684659544883	0.837810525858402	0.258632056839907	0.795919146789701	NA
ZC3H4	1.20159771442499	-2.78459502595607	1.30854609173307	-2.12800683411012	0.0333365169588779	NA
ZC3H6	4.35413119234482	-0.461050600907686	0.603296030120043	-0.764219517267414	0.444736437596714	0.871329557418084
ZC3H7A	4.93245697661006	0.63570533940216	0.769358649105525	0.826279577335286	0.408645515784811	0.855838166129896
ZC3H7B	3.41033009127119	-0.809906646712753	0.642756606094489	-1.2600518439381	0.207650660550603	0.758090032752619
ZC3H8	4.08914895519907	0.151691286333292	0.659132872127792	0.230137644089283	0.817984814082771	0.977884325826403
ZC3HAV1	1.11665530492357	-1.81546608214045	1.17499990712851	-1.54507763883755	0.122327485029342	NA
ZC3HAV1L	0.292064163839541	0.131758365932728	1.76740598877131	0.0745490095483525	0.940573545645683	NA
ZC3HC1	2.22681732499845	0.793143234134938	0.867993410256423	0.91376642352691	0.360839592895571	NA
ZC4H2	6.81650428988466	-1.07921831254036	0.651899681284841	-1.6554975305607	0.0978236169272486	0.641269052967728
ZCCHC10	1.78419933200467	-0.379478648471568	0.8466442030357	-0.448215020088629	0.65399802371377	NA
ZCCHC12	0.108351293623727	-0.108285017920558	2.88606729000614	-0.0375199214153902	0.970070456336582	NA
ZCCHC14	4.1326536403355	-0.129520045531669	0.75536446476887	-0.171466956115416	0.86385661082783	0.983974954194638
ZCCHC17	3.33413244677449	1.29619484694369	0.63166519348814	2.05202829015468	0.0401669131284805	0.490428871057932
ZCCHC18	0.227628621692822	0.455742958578106	2.63492231776047	0.172962578633233	0.862680842166094	NA
ZCCHC2	3.08181090823257	-0.058566836191328	0.64098654171439	-0.091369837554911	0.927198727618775	0.984478987947202
ZCCHC24	15.0683078512652	-1.21059146735005	0.786682058068256	-1.53885735022701	0.123839125245789	0.679294025245286
ZCCHC3	0.606284714088101	-0.198836620067662	1.1675369521342	-0.170304348572607	0.864770791553791	NA
ZCCHC4	1.15114383530903	-0.929835849648379	1.05746496937046	-0.879306527006695	0.379235097873832	NA
ZCCHC7	18.4189479151741	-0.354561484261985	0.288291059751525	-1.22987332513043	0.218744544591306	0.770828663315973
ZCCHC8	2.43060500790352	0.760867981891074	0.585224070043046	1.30013104525094	0.193556058916591	NA
ZCCHC9	0.677715930822329	-0.22246646479976	1.23083798172987	-0.180743906267092	0.856568594090266	NA
ZCRB1	2.21870907880181	-0.562099669891968	0.976234587867064	-0.57578339968478	0.564761595386001	NA
ZCWPW1	1.31953598922497	0.710457869656821	1.04232525219606	0.681608613203953	0.49548646715434	NA
ZCWPW2	6.15491816385283	-0.9068795014187	1.46577296493402	-0.618703935134678	0.536111417156302	0.897316399344839
ZDBF2	2.50049901994092	-0.518992738142057	0.830047884562139	-0.625256383149308	0.531802801695069	NA
ZDHHC1	0.796060035809461	-1.66723256442887	1.4085216254444	-1.18367551786991	0.236541533817855	NA
ZDHHC12	0.296030963470138	-0.00115107169029338	2.15739036000818	-0.000533548175439613	0.99957429016857	NA
ZDHHC13	1.41866810819851	-0.819861441839955	1.04676754113854	-0.78323162461478	0.433491107070646	NA
ZDHHC14	20.6175301912729	-1.54964216903696	0.769437527192938	-2.01399348780187	0.0440102172104606	0.510488015221681
ZDHHC15	2.34775634854187	-0.114072230022021	0.755649199807802	-0.150959241472148	0.880007867951409	NA
ZDHHC16	0.734147813940046	0.0622619388591811	1.04222392864735	0.059739502373533	0.952363109556969	NA
ZDHHC17	8.39897428590453	-0.371410423974573	0.504212693361367	-0.736614585203201	0.461356762783709	0.876942790601734
ZDHHC18	1.00392018339226	-0.863198065680072	1.03410547359222	-0.834729229970654	0.403870180088251	NA
ZDHHC19	0.0359206004064469	-0.754780804669707	4.2341598096927	-0.178259876479364	0.858518888011147	NA
ZDHHC2	3.76110326745263	0.52564231684406	0.65196763919264	0.806239888677583	0.420104543056584	0.862879925991772
ZDHHC20	7.29775975970665	-0.961903304499769	0.50558299731657	-1.9025626051611	0.0570976425218037	0.572865805918339
ZDHHC21	10.532036142054	0.444878844564276	0.640747459037001	0.694312303997114	0.487486376493958	0.884595278430707
ZDHHC22	0.873764059924561	1.76886188504656	1.52926682100028	1.15667315916105	0.247405919776536	NA
ZDHHC23	0.188047732203383	-1.28901101824251	2.68183440452293	-0.480645268801306	0.630768636016144	NA
ZDHHC24	0.835456692303667	-0.0455254116880774	1.05876555762641	-0.0429985763705219	0.965702668697393	NA
ZDHHC3	3.34455769688504	0.453056999076775	0.723360731541402	0.626322358018192	0.531103524320579	0.894500293721036
ZDHHC4	1.35649600198391	-0.116542718182304	0.988598530671702	-0.117886800927288	0.906157351651988	NA
ZDHHC5	1.64794422515393	0.0607821302922379	0.860975663466035	0.0705968041507083	0.943718653986571	NA
ZDHHC6	0.615026663935958	-0.0806381002223691	1.16985770058367	-0.0689298366648671	0.945045468770645	NA
ZDHHC7	1.63950531106473	-0.164154532993261	1.08033425711854	-0.151947910483827	0.879228019879861	NA
ZDHHC8	1.04269239914829	0.427245172773354	0.840042898899689	0.508599231459455	0.611033167780805	NA
ZDHHC9	2.22023056632146	0.83215019910322	0.591426052845648	1.40702323663174	0.159420498591298	NA
ZEB1	36.2825764121278	-0.653542311464912	0.703028216329054	-0.929610357429836	0.352572862805351	0.843227123922658
ZEB2	77.6783456388976	0.400224107084906	0.391613026100738	1.02198875014426	0.306786224956917	0.828786740817831
ZER1	4.99249548877995	-0.241400599830965	0.485118075194472	-0.497612049879184	0.618757508923398	0.930256150054121
ZFAND1	0.769597632314334	0.651694173884947	1.09558800260737	0.594835076994265	0.551953718054964	NA
ZFAND2A	0.608998794423022	-2.60562224720892	1.93487010645732	-1.34666520430135	0.178088083624434	NA
ZFAND2B	0.869775615152852	0.00392453513886651	1.33366214617015	0.00294267566200068	0.997652087910401	NA
ZFAND3	25.9643689971694	-0.459837208856433	0.314397814740441	-1.46259670804666	0.143577764571029	0.717850370452374
ZFAND4	2.70438817558018	0.332105274284551	0.6628366037768	0.501036412884015	0.616345496554344	NA
ZFAND5	2.78525526050764	0.0705622618044367	0.656434953467296	0.107493151349918	0.914397758274382	NA
ZFAND6	6.05770850717783	0.100831205707555	0.440545438932074	0.2288781060859	0.818963657727976	0.977884325826403
ZFAT	2.10765880476609	-0.634060684588853	0.852174556948925	-0.744050241137222	0.456846080773847	NA
ZFC3H1	4.78824801020066	-0.144163372757039	0.473044627060409	-0.304756389799623	0.760551698294981	0.967385765040542
ZFHX2	3.15138697340023	-0.256219370856698	0.622118374786897	-0.411849868514918	0.68044946709373	0.955442577904645
ZFHX3	2.81230078774214	0.65226420862821	1.14698518884737	0.568677097987362	0.569575292678763	0.913377403994748
ZFHX4	7.29055874223687	-0.664586920350301	0.646275076108928	-1.02833444289949	0.303792534598804	0.827481417163344
ZFP1	0.946052087779928	-1.35588243146147	1.30975224005219	-1.03522054782471	0.300565924835195	NA
ZFP14	3.44340442331816	0.0151483166967729	0.752334745011358	0.0201350752404027	0.983935619815941	0.996000696214933
ZFP2	2.16107551630061	-1.07212891335672	0.905934185910305	-1.18345121536552	0.236630369920937	NA
ZFP28	0.576921655582957	1.14318747389573	1.07740984162605	1.06105163488242	0.288666435977355	NA
ZFP3	0.502182524226646	-0.384216166566354	1.23613639777371	-0.310820203383972	0.755937309828699	NA
ZFP30	3.48019978149442	-0.847119535615359	0.643866395228032	-1.31567595683471	0.188282827357388	0.75369732198092
ZFP36	0.0370286677398334	-0.8678486147815	4.23374344653099	-0.204983751552681	0.837584819859464	NA
ZFP36L1	3.10428754854507	-2.87272599380681	1.60332512038522	-1.79173017205431	0.0731761989600814	0.596443162516524
ZFP36L2	3.94363359645897	0.261403895385881	0.702189572958872	0.372269691052777	0.709692062574176	0.960133473668098
ZFP37	1.21880845611914	-0.323036679394587	1.07985957650432	-0.299146932085658	0.764827938230461	NA
ZFP41	0	NA	NA	NA	NA	NA
ZFP42	0.165408337227964	-1.5755339282936	3.01501506186156	-0.522562539810604	0.60127871461858	NA
ZFP57	0.432956571796367	0.600555307833162	2.37764587903367	0.252584000472452	0.800589694976306	NA
ZFP62	1.08193739416884	0.347664744834073	0.971785434602462	0.357758752554565	0.720523860880758	NA
ZFP64	2.31469447549624	-1.07117767209483	0.812882156510246	-1.31775271915608	0.187586440149386	NA
ZFP69	0.7269248760532	-0.113051865987179	1.20166078161194	-0.0940796834823288	0.925045859023224	NA
ZFP69B	0.771312284685394	1.49098070598128	1.04530961378297	1.4263531936585	0.153766417252763	NA
ZFP82	1.63901850188305	-0.462078977933378	0.878570953221341	-0.525943836680616	0.598927229898426	NA
ZFP90	3.77513366717949	0.230876922217187	0.784652319818996	0.294241049679743	0.768573715135769	0.967385765040542
ZFP91	0.943550292245615	-3.05108488048045	2.3229706057828	-1.31344101939348	0.189034383042977	NA
ZFP92	0.140882113122281	0.74069355557629	2.26268651511263	0.327351381037165	0.7434021347166	NA
ZFPL1	0.881770901311959	0.326067272305467	1.10369058458598	0.295433590590775	0.767662676233018	NA
ZFPM2	34.2733962916226	-0.148866574960304	0.508373988123799	-0.292828859143069	0.769652968267963	0.967385765040542
ZFR	12.176289453428	0.321784757597231	0.273225112857905	1.17772760428717	0.23890521833996	0.790400531033148
ZFR2	4.77555830975045	-1.28551585702579	1.0102701577223	-1.27244761928239	0.203214123912961	0.758090032752619
ZFX	4.80068602690019	-0.545262385769791	0.994678595975632	-0.548179470208636	0.583568677250547	0.91671436104052
ZFYVE1	2.37041241117847	0.185988434866694	0.962952716603498	0.19314389134568	0.846846279436378	NA
ZFYVE16	10.4305366738575	0.961096658651683	0.398022722035948	2.41467786998573	0.0157491312722348	0.382924634657842
ZFYVE21	0.987268723891956	-0.915009242183666	1.13325641065374	-0.807415897745353	0.419426910735384	NA
ZFYVE26	1.85207371190731	0.307662251525932	0.717667699902733	0.428697364487254	0.668143478860451	NA
ZFYVE27	1.59861205317506	-0.599396215169421	0.931578477828681	-0.643419990301291	0.519951615661076	NA
ZFYVE9	7.68322482191262	0.0836515133118249	0.555630330516695	0.150552460363413	0.880328764952163	0.983974954194638
ZG16	0.0338249390805753	0.687595955372071	4.21011392911153	0.163320035264978	0.870266459831202	NA
ZGLP1	0.170370734370596	-1.46535427510001	2.30368147777195	-0.636092397859298	0.524716200190447	NA
ZGPAT	0.171577841419746	0.509496461756859	2.68846574750709	0.189511978060087	0.849691568065808	NA
ZGRF1	0.745078440235116	-0.289795073839344	1.2500781042406	-0.231821574073076	0.816676599775311	NA
ZHX1	0.427182318910371	-2.31174185895367	2.8471173530939	-0.811958754155866	0.416815299015826	NA
ZHX2	20.7206025654395	-0.366421131235616	0.522717881576405	-0.700992149207845	0.48330791467188	0.883869472535857
ZHX3	20.1610005409699	0.15930107754692	0.303962607998511	0.524081164442768	0.600222088658286	0.925518144148576
ZIC1	0.100440893227631	-1.26570772108618	3.93405866913154	-0.321730769044579	0.747656665868792	NA
ZIC2	0.0734279854903283	-1.11024654004966	4.2329456555179	-0.26228698178593	0.793100197829583	NA
ZIC3	0	NA	NA	NA	NA	NA
ZIC4	0.0139693647651546	-0.67404911847158	4.23444545200101	-0.159182383174414	0.873525183074162	NA
ZIK1	0.2720053479388	-0.421722984631992	2.094161442913	-0.201380359694414	0.840401171321717	NA
ZIM3	0	NA	NA	NA	NA	NA
ZKSCAN1	13.1388650095505	0.844169335752382	0.378995845904736	2.22738413857067	0.0259216115736449	0.45181126714811
ZKSCAN2	0.993764733438315	0.254116167494591	1.06612946772848	0.238353947795869	0.811606582486754	NA
ZKSCAN3	0.165294913758989	-0.297922560590556	1.97961225345038	-0.15049541144802	0.880373770644772	NA
ZKSCAN5	1.1137252168152	-0.058849692927073	1.08152340955004	-0.054413702382602	0.956605562106234	NA
ZKSCAN7	0.502582765739741	-0.488451198958187	1.52015359864471	-0.321317003356546	0.747970172238818	NA
ZMAT1	6.36606690502667	-0.19107369603697	0.636197364091584	-0.300337138789943	0.763920007378176	0.967385765040542
ZMAT2	1.22145807410214	-0.961940456891345	1.31693071759836	-0.730441202438955	0.46512054091856	NA
ZMAT3	3.59795309912479	-0.422092041897987	0.737664876768798	-0.5722002703272	0.567186304383471	0.911898670409632
ZMAT4	0.767270983811023	-1.46237837188256	1.43858385345432	-1.01654023738075	0.309372196627454	NA
ZMIZ1	8.38948526074107	-0.838178156380985	0.650969431342386	-1.28758451015518	0.197890634208258	0.758090032752619
ZMIZ2	1.90126832987046	0.553614093265453	0.694279990624778	0.797393127759968	0.425222749227683	NA
ZMPSTE24	4.76493978001285	-0.752045982987786	0.781671032017293	-0.962100362152283	0.335999192223004	0.83400010411558
ZMYM1	1.66256646387526	-0.437872114311854	0.946780110708615	-0.462485543749044	0.643733166819773	NA
ZMYM2	20.555084616171	0.0596416376959742	0.32069547422036	0.185975925731314	0.852463640446987	0.983974954194638
ZMYM3	0.825554142154136	0.346785147435093	0.98137017658779	0.353368337155772	0.7238123199104	NA
ZMYM4	13.0353774656211	-0.56134498915923	0.361747673294873	-1.55175839569715	0.120720044224953	0.67712145106628
ZMYM5	6.44951498622106	0.315713691702883	0.618093216319838	0.510786534080831	0.609500539354152	0.927477127547886
ZMYM6	1.12591830781143	1.39861161256918	1.61270245972704	0.867247150355254	0.385806606917181	NA
ZMYND10	0.116308415981103	0.054834761721542	2.40969570320496	0.022755886416949	0.981844996442745	NA
ZMYND11	9.52619380758717	-0.481201628955066	0.408193550821821	-1.17885652035966	0.238455313632391	0.790400531033148
ZMYND12	0.123425987102762	-0.00372692808402258	2.43988262958731	-0.00152750301954196	0.99878122939808	NA
ZMYND15	0.105245137879694	0.115265804312525	4.20819863908975	0.0273907707782201	0.978148059340555	NA
ZMYND19	0.24931045843843	0.815535542837691	1.81196604145026	0.450083237865182	0.65265042271057	NA
ZMYND8	21.4313351830596	-1.02040708979002	0.488460555880532	-2.08902659079723	0.0367053296012836	0.490428871057932
ZNF10	2.07607299667516	1.3278799230643	1.37116170226106	0.968434226885578	0.332827552710524	NA
ZNF101	0.866688043146118	-0.23251096875794	1.43203807460443	-0.162363677950508	0.871019472067892	NA
ZNF106	3.18369503973345	0.558273017856962	0.561484898998111	0.994279666030413	0.320086732349365	0.833491657586018
ZNF112	0.636133201005277	0.492909798794124	1.11206785685486	0.443237160174888	0.657594203130489	NA
ZNF12	1.21987139148127	0.328425238154975	0.975625276777946	0.336630513755872	0.736395450748922	NA
ZNF121	1.37212115163124	-2.5822721355233	1.28594350929512	-2.00807587336301	0.044635229633372	NA
ZNF124	1.84011573733256	0.0559584559432138	0.845683032808882	0.066169538434928	0.947242848414298	NA
ZNF131	8.29909934284395	-1.00157043769722	0.523008726008074	-1.91501668689513	0.055490375565317	0.571467534894825
ZNF133	3.98966175127886	-0.454772082999944	0.744052187701084	-0.611209926557792	0.541060612585172	0.899227447111485
ZNF135	2.26396625877185	-0.568449044275901	0.893195931792792	-0.63642144354031	0.524501767948675	NA
ZNF14	1.96216191310033	-0.344519301078745	0.87703876134046	-0.392821065915244	0.694451644490592	NA
ZNF140	1.53006864134256	-0.411844839639692	0.889908463919556	-0.462794609038488	0.643511595777347	NA
ZNF143	1.82646888376468	-0.582625717457677	0.940426662014504	-0.619533389461358	0.535565032778055	NA
ZNF146	9.20414432968355	-0.456869474883695	0.537884783674316	-0.849381668250213	0.395668950342059	0.855611173266417
ZNF148	15.4714216959559	-0.14633982288636	0.387209445728754	-0.377934537756275	0.705479224556263	0.957582790245582
ZNF157	0.139322850786665	-1.44795337856193	2.54007323695396	-0.570043948928933	0.568647890165336	NA
ZNF16	2.2843590388941	-1.63127437250593	1.11229481362967	-1.4665845354279	0.142489109420037	NA
ZNF160	1.85161403026196	0.474505156352682	0.691127379621538	0.686566862121019	0.492355716744221	NA
ZNF165	0.0868255631291447	-0.95463095585261	4.23344353244196	-0.225497505408311	0.821592265798079	NA
ZNF174	0.0592899779953411	0.605658473509872	4.20364644630998	0.144079308582559	0.885437843588831	NA
ZNF175	1.09188947433215	-1.00084668725162	1.10597952200377	-0.904941427340655	0.365496418315052	NA
ZNF18	1.35676402662396	-1.26391634227617	1.18103935817986	-1.07017292313106	0.284541479775374	NA
ZNF180	0.816245685061876	-0.657064423379843	1.13403821146556	-0.579402366460556	0.562317707716628	NA
ZNF182	0.51195674212428	-0.868567976330961	1.85790390373203	-0.46749887041318	0.640143000070111	NA
ZNF184	0.682089542786632	-1.14712179681978	1.74546428649909	-0.657201528379925	0.511051342980092	NA
ZNF185	0.109986615662275	-1.20503015959907	2.96950314454258	-0.405801947646933	0.684888127502853	NA
ZNF189	1.43831234801601	0.218749557081056	0.839787667601588	0.260481983149145	0.79449201113547	NA
ZNF19	0.0852876614622672	0.425765292297038	3.02616847575511	0.140694510470306	0.888111281967949	NA
ZNF195	2.78203652752568	0.834483393046341	0.583875268516594	1.42921517324487	0.152942397919778	NA
ZNF2	0.742811983700634	0.767221747612583	1.27847353641514	0.600107648503922	0.548434495557178	NA
ZNF200	0.311830947664463	1.0241412237686	1.75544435412739	0.583408537764607	0.559618311693074	NA
ZNF202	0.770472351745294	1.10450349421341	0.955955027651826	1.15539273529057	0.247929635504752	NA
ZNF205	0.579771475208124	0.505655086923735	1.42532609937974	0.354764490135823	0.722766032973188	NA
ZNF207	10.8496379194391	1.19445944113552	0.432814876281707	2.75974673374692	0.00578461873563494	0.237105800922179
ZNF211	1.53634918425028	-1.11600578656651	1.37043288407557	-0.814345452108232	0.415447078234162	NA
ZNF213	0.193931846900687	0.325922163733917	2.48561806753039	0.131123187424261	0.895677858611332	NA
ZNF214	0.398289172819339	-0.932032531354143	1.80502343733095	-0.516354808518342	0.605606622754165	NA
ZNF215	0.290651142724736	-1.40113396244016	2.15438227771392	-0.650364597283518	0.515456739831282	NA
ZNF217	0.248116476444985	-0.247804611654465	2.39665578801575	-0.10339599574273	0.917648690049376	NA
ZNF219	0.847799427041162	-0.834483664733731	1.43025860081887	-0.583449499451332	0.559590743819408	NA
ZNF22	1.4533494346155	0.356334314216854	0.935008273571738	0.381102846133815	0.703126935592615	NA
ZNF226	1.87239672068546	0.443281497127764	0.673692199900489	0.657988169067775	0.51054573343314	NA
ZNF23	0.393705899490698	1.57599527419304	2.50173842239259	0.629960055010789	0.52872071920667	NA
ZNF232	0.744416737568874	1.46918529443142	1.18485336938809	1.23997224668414	0.214985659571356	NA
ZNF234	0.512903765237274	0.798891903477198	1.08657116458558	0.735241215223947	0.462192602202138	NA
ZNF235	1.73135560689161	-2.31581432538727	1.28535161151678	-1.80169714235196	0.0715930679421612	NA
ZNF236	4.39632776409936	-0.689047529481446	0.569866610349373	-1.20913827370761	0.226609727175211	0.781613516897322
ZNF239	1.00963213356813	-0.723438914379425	1.07242469824028	-0.674582481703844	0.499941066041725	NA
ZNF24	2.68225686035068	0.326714733156882	0.688591138917728	0.474468395963366	0.635165929728053	NA
ZNF250	2.3603744806573	-3.03017341382656	1.24557723370915	-2.43274630574544	0.0149847959299532	NA
ZNF251	4.06769395217197	0.28960523087239	0.526136992362976	0.550436930069716	0.582019724627255	0.91671436104052
ZNF256	0.815168901628734	-1.06028392426601	1.60237891210589	-0.661693633294612	0.508167585833407	NA
ZNF26	1.46371624343238	-0.869091769756902	1.01235553123594	-0.858484734800498	0.390624856128219	NA
ZNF260	2.76619637770982	-0.327029831126475	0.611886851623119	-0.534461281949401	0.593022430118735	NA
ZNF263	0.568413697050176	0.338097542724969	1.1053552884492	0.305872280395308	0.759701892128287	NA
ZNF268	0.601146937721336	-0.1887023557301	1.64748263460547	-0.114539814724839	0.90880988647633	NA
ZNF274	2.42364162526649	-1.83076769464359	1.01448418489363	-1.80462911290781	0.0711327392226247	NA
ZNF275	0.601843674552024	-0.340869672707184	1.25370858171457	-0.271889079869751	0.785707308058065	NA
ZNF277	5.04463797470534	0.0190410423541116	0.567888792033255	0.0335295265925878	0.973252320248184	0.992950231649046
ZNF280B	1.03436940826818	-0.0154614966143135	0.97858690920128	-0.0157998195857056	0.987394092369096	NA
ZNF280C	1.82824883253229	0.184957360657799	0.713914087067876	0.259075096020922	0.795577299449553	NA
ZNF281	1.21056050872478	0.785512102951191	0.850108597089468	0.924013832633341	0.35547911389888	NA
ZNF283	0.68953404655616	0.344378675049864	1.09315823258007	0.315030948664277	0.752738155728752	NA
ZNF285	0.161313767341949	0.582597354091724	2.22079827056235	0.262336909126014	0.793061708785979	NA
ZNF287	0.989892328053678	0.502028926901716	0.910851849531824	0.55116419553823	0.581521121935834	NA
ZNF292	20.3992911755623	-0.19465022349708	0.320710751052242	-0.606933889364291	0.543894786665134	0.899710947771587
ZNF296	0.0502046401662707	-0.889594700379381	4.23366673191383	-0.210123931974504	0.833570947401203	NA
ZNF3	1.90928027509508	-0.525009643548089	0.996698378958649	-0.52674876836523	0.598368064214464	NA
ZNF300	0.785056314989803	0.129905585721497	1.0190805714228	0.12747332189851	0.898565786949007	NA
ZNF304	0.627825150208431	-0.714683319196925	1.30962804849365	-0.545714731765985	0.585262043815534	NA
ZNF311	0.215836673720719	-1.66593030901031	2.83693925211917	-0.587228051416988	0.557050555109168	NA
ZNF316	0.686601150581305	1.37747798312401	1.09045267186329	1.2632166609948	0.206511326810853	NA
ZNF317	1.30233717457373	-0.75279134354754	1.0698005605758	-0.703674471008281	0.481635522199985	NA
ZNF318	3.30352822591832	-1.06355657854653	0.86056839351318	-1.23587687691465	0.216504333319903	0.767643691333875
ZNF319	0.0562727819074276	0.46510541364385	4.10636618188778	0.113264475948424	0.909820880047784	NA
ZNF32	1.78208952962451	0.128281808335237	0.758487401009518	0.169128462996878	0.865695597184417	NA
ZNF322	1.26535512937772	-0.0706551544187751	0.800080613447875	-0.0883100443020274	0.929630255949116	NA
ZNF326	7.09544198210105	-0.452959865267897	0.698777184467834	-0.648217880228669	0.516844038848727	0.888397520571299
ZNF329	0.994374316773265	-0.0910594038864038	1.23489770152339	-0.0737384187970156	0.941218528206819	NA
ZNF330	1.50139525228374	-1.23897315577378	1.07802434097832	-1.14929979656063	0.250432381961741	NA
ZNF331	1.97814949982698	0.0340793704275067	0.836931094948582	0.040719445881743	0.967519558879664	NA
ZNF333	1.71629406957894	0.547328609700168	0.738308559179888	0.741327732009689	0.4584947508887	NA
ZNF334	1.01836936984008	0.590521823111816	0.806825895038963	0.73190737523775	0.464225104308512	NA
ZNF335	1.3652943549867	0.434829609967776	0.798058931082221	0.54485902360383	0.58585048037611	NA
ZNF337	3.2684416458676	0.291854164640369	0.740924573159978	0.393905365286559	0.693650909044544	0.955895258533723
ZNF34	0.710927086925754	1.30755207536043	0.943798604188295	1.38541429236906	0.165925823217466	NA
ZNF341	1.34115793287834	-0.0157537104536058	0.917046278689035	-0.0171787518467733	0.986294013258761	NA
ZNF343	0.975864269554215	1.90705527476141	1.09722027878437	1.73807877199853	0.0821969347910652	NA
ZNF345	2.54260930919716	-1.25699598712247	1.40831617547179	-0.892552403370198	0.372096917800824	NA
ZNF346	4.10102997031161	0.158016775012591	0.570711968597372	0.276876574712365	0.781874880348463	0.971674366457126
ZNF35	1.32009422648969	-0.417758347791609	1.08677038871007	-0.384403506142142	0.700679402260918	NA
ZNF350	1.30704663124289	0.500192398944363	0.742022633528699	0.674093183068677	0.500252073189389	NA
ZNF354A	1.40951464424396	-0.0841536506880232	0.977678669687368	-0.086074958263059	0.931406830140282	NA
ZNF358	1.09692670291887	2.36246101335547	0.845651566414223	2.79365770393226	0.00521156106549112	NA
ZNF362	2.62825950214296	-0.394913726492358	0.786050896591749	-0.502402234008855	0.615384607904845	NA
ZNF366	0	NA	NA	NA	NA	NA
ZNF382	2.66851895235253	-1.77739141272321	0.97109204357079	-1.83030169435596	0.0672048381723775	NA
ZNF384	1.75103094270147	-0.494614861550595	0.883133426937165	-0.560068101222248	0.575432987313731	NA
ZNF385A	0.236819487093406	-1.52900438182792	2.22302495000626	-0.68780351827523	0.491576520262424	NA
ZNF385B	10.0216846354846	-2.23952804350719	1.07431571282745	-2.08460885079402	0.0371048204301169	0.490428871057932
ZNF385D	3.71583215622277	1.63751060577117	0.7548577038083	2.16929707083843	0.030060137480351	0.469239379498741
ZNF391	0.385200954891368	-1.31108114992499	1.55967579723688	-0.840611332334386	0.400565708063132	NA
ZNF394	0.688959838620882	-2.52734973405474	1.55941166477279	-1.6207072135907	0.105080445841049	NA
ZNF395	0.653215839868615	0.786674429693415	1.02856348142494	0.76482827156529	0.444373810515071	NA
ZNF396	0.283805363387782	-1.69383227947487	2.26736179189452	-0.747049846888163	0.455033472378195	NA
ZNF397	3.66524191063974	0.466025998918275	0.770788349624223	0.604609552214266	0.545438458238813	0.899710947771587
ZNF398	2.39322780411123	0.285064803303091	0.696518452164734	0.409270999809306	0.682340795227346	NA
ZNF407	11.6889296363968	-0.168835588238102	0.352718909078205	-0.478668945419843	0.632174161569787	0.934833833649337
ZNF408	0.422203664984533	0.102179129700562	2.18029171327671	0.0468648892615378	0.962620911641524	NA
ZNF41	1.31942608220505	-0.280625677840472	1.1502343003813	-0.243972621706243	0.807252024016698	NA
ZNF410	1.368690832117	1.33931857186821	1.76051664870875	0.760753141897597	0.446804527072196	NA
ZNF414	0.761018108755825	-0.680885955284957	1.53725811037626	-0.442922337302421	0.6578219099639	NA
ZNF416	1.07158752466856	-2.27751027442819	2.12051455312763	-1.07403661581525	0.282806270888516	NA
ZNF418	1.18144802861864	-0.998210972472795	0.986312045687788	-1.01206405907444	0.311507425568339	NA
ZNF420	2.34701219204887	1.07866260558754	0.608484775746133	1.77270270117255	0.0762779832819808	NA
ZNF423	2.15710969379566	-0.267046035435613	1.02929552309601	-0.259445445397807	0.795291569389258	NA
ZNF425	1.14073894704702	0.692829361405337	0.825941503005355	0.838835872618506	0.401561417422948	NA
ZNF426	1.91195534325686	0.549319923756277	1.12804754275105	0.486965223483943	0.626282975969717	NA
ZNF428	2.75136822383555	0.293306549855531	0.843252118380987	0.347827824516668	0.727969491966875	NA
ZNF432	0.815743992238348	1.02530159019426	1.08663054352104	0.943560436716553	0.345394317632125	NA
ZNF436	0.309023433355742	-0.447093746947392	1.75415056651794	-0.254877634497984	0.798817610987396	NA
ZNF438	7.4773713947999	-0.0479269911632424	0.392954045644576	-0.121965893199105	0.902926029847432	0.983974954194638
ZNF444	1.0341807132323	1.20262683686123	0.855826550965945	1.40522263010403	0.159955086814593	NA
ZNF445	3.02142661460669	-0.812468537898875	0.836888236845451	-0.970820836198364	0.331637504857124	0.833688652784547
ZNF446	0.449617185457784	0.532112462603631	1.31314351079991	0.405220342047377	0.685315553661567	NA
