genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DEG	HARs.Intron	HARs.Flanking	HARs.FlankingandIntron	HARs.Intron.Simp	HARs.Flanking.Simp	HARs.FlankingandIntron.Simp	hCONDELs.Intron	hCONDELs.Flanking	hCONDELs.FlankingandIntron	hCONDELs.Intron.Simp	hCONDELs.Flanking.Simp	hCONDELs.FlankingandIntron.Simp	HARorhCONDEL	HARandhCONDEL
MS4A13	1.33947207747347	3.96256987203655	0.972760185071474	4.07353213345734	4.63054592191162e-05	0.00175579750747927	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MSI2	107.414664591363	-0.709698521232318	0.182649175065799	-3.88558295418882	0.000102084626190085	0.0031853593515875	TRUE	HARsv2_1126	NA	HARsv2_1126	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MTCP1	4.06656248706152	-5.0756972398802	1.16990582052195	-4.33855200208827	1.43424550560023e-05	0.000692948776133145	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTERF1	90.2353301842667	-4.12195921817145	0.865481059942794	-4.76262209417257	1.91093505532307e-06	0.000130838993330749	TRUE	HARsv2_2677	NA	HARsv2_2677	TRUE	FALSE	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE
MTERF2	11.5256047199825	1.59279413834882	0.303312423319155	5.25133168275414	1.51003482693228e-07	1.47099490213843e-05	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTHFS	5.28248746347691	-5.44218684839911	1.46396258544939	-3.71743574766874	0.000201255148919477	0.00528824384726574	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTO1	25.1861189305132	-0.918434734225822	0.223033431071695	-4.1179240700045	3.82300604719291e-05	0.00152183582915168	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	1098	NA	1098	TRUE	FALSE	TRUE	TRUE	FALSE
MTPN	22.0931025732189	-7.49599255805282	0.949589940435834	-7.8939258293031	2.92826233889675e-15	1.94924663025894e-12	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MTX2	66.2648779219108	0.566984122399152	0.134564179392616	4.21348478442298	2.51460534571443e-05	0.00106843976072164	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MVB12A	10.9918459248266	-1.62446519299153	0.418505795786069	-3.88158350337858	0.000103778504942072	0.00322143535289094	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
MYCBPAP	11.2519216462621	-2.18865786089446	0.471323338875919	-4.64364414058995	3.42316973740707e-06	0.000215875893650587	TRUE	NA	NA	NA	FALSE	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE
